2.56740855,-2.53544064,-1.35348189,0.0461135603,-1.3019869,0.993267325,0.144624635,0.308813018,1.09933907,-1.24417167,0.794170279,0.560054422,-0.000139833611,-0.000161070399,-0.0574961787,0.0227820029
-0.0213487352,0.0570118051,0.13569747,-0.0512046561,0.395591539,0.930014891,1.35306284,-1.32523126,-0.80196622,-0.550663469,1.10506583,-1.24003663,-6.76629704e-05,0.000230647722,-2.56790288,2.53459553
